ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
67,0.970312058926,0.000824877643026,0.00134209438693,0.00969844870269,0.0178225319833
68,0.043766502291,0.00897891353816,0.311209619045,0.265446513891,0.370598495007
69,0.481612503529,0.00146552594379,0.0252214074135,0.375917702913,0.115782916546
70,0.00550480978563,0.0111884735525,0.0278175733984,0.00348920328543,0.951999902725
71,0.0403251387179,0.00621926318854,0.0330612361431,0.0316924341023,0.888701975346
72,0.941181540489,0.000575223821215,0.000861904700287,0.0175832342356,0.0397981218994
73,0.000275295984466,0.16483707726,0.0841248854995,0.00166580535006,0.749096870422
74,0.363847434521,0.00238461024128,0.0254949890077,0.264907777309,0.343365162611
75,0.00112686026841,0.0109391398728,0.0154693173245,0.00338354986161,0.969081163406
76,0.222298428416,0.0879080295563,0.102755561471,0.032375600189,0.554662406445
77,0.947314560413,0.00116226018872,0.00218642712571,0.00415254943073,0.0451841950417
78,0.119371213019,0.00550782121718,0.0828937441111,0.0263684093952,0.765858829021
79,0.321660429239,0.00167687633075,0.0293179955333,0.329209715128,0.318134993315
80,0.943982481956,0.00318861100823,0.00434760656208,0.00905198697001,0.0394292734563
81,0.00433973409235,0.0275956727564,0.0181462466717,0.00139567931183,0.948522627354
82,0.000130290616653,0.00290317041799,0.0167737491429,0.000959227094427,0.979233562946
83,0.728699684143,0.000791355152614,0.00878374185413,0.190636828542,0.0710883811116
84,0.00365161360241,0.0375070311129,0.0402070432901,0.00523490691558,0.913399398327
85,0.416642010212,0.000857979524881,0.0338931120932,0.473490476608,0.075116455555
86,0.141106724739,0.00985039770603,0.0891489461064,0.00658565852791,0.753308236599
87,0.0371611937881,0.00759554980323,0.266262352467,0.396103143692,0.29287776351
88,0.408430278301,0.000996338669211,0.122103072703,0.21987067163,0.248599633574
89,0.0115136839449,0.0027394851204,0.0962165147066,0.0275758206844,0.861954450607
90,0.859428405762,0.00200031744316,0.00349113182165,0.010744176805,0.124335959554
91,0.00992718432099,0.0151545824483,0.149047121406,0.00717115588486,0.81869995594
92,0.00455791782588,0.00894974265248,0.149547383189,0.0039955531247,0.832949340343
93,0.880157411098,0.00151776184794,0.00444769859314,0.0079717291519,0.105905339122
94,0.507533192635,0.00253748544492,0.0233242921531,0.285739779472,0.180865243077
95,0.126856118441,0.00774438213557,0.0565663464367,0.0176746658981,0.791158556938
96,0.78256803751,0.00083758746041,0.00888885837048,0.162001952529,0.0457036085427
97,0.50337600708,0.00155793665908,0.0185777395964,0.318406194448,0.158082142472
98,0.00391536718234,0.0116547420621,0.0171112790704,0.00177984463517,0.965538799763
99,0.2677038908,0.0142171261832,0.0713851228356,0.00754974782467,0.639144122601
100,0.339249253273,0.00161559460685,0.0208916831762,0.421808332205,0.216435104609
101,0.737691044807,0.00166041892953,0.00737450784072,0.0127336317673,0.240540415049
102,0.759745955467,0.0012650488643,0.0104705346748,0.0770235210657,0.151494920254
103,0.319918066263,0.00220351223834,0.0192649513483,0.438422709703,0.220190748572
104,0.40919059515,0.00136012560688,0.0211167670786,0.218864619732,0.349467903376
105,0.332083493471,0.00289325113408,0.0311842840165,0.127776145935,0.506062805653
106,0.585482537746,0.00088248582324,0.0191866457462,0.22195969522,0.172488614917
107,0.426885098219,0.00145859539043,0.0285509694368,0.437136769295,0.105968646705
108,0.0470508858562,0.00468781078234,0.119083099067,0.358536720276,0.470641463995
109,0.966818571091,0.00213065510616,0.00241023278795,0.0056256162934,0.0230149421841
110,0.263134866953,0.00353423180059,0.0300482697785,0.261046022177,0.442236572504
111,0.550091266632,0.00110288592987,0.020702464506,0.314411044121,0.113692343235
112,0.536627531052,0.00146376120392,0.0552991218865,0.201680257916,0.204929292202
113,0.202245697379,0.00170851347502,0.0431195981801,0.505559265614,0.247366935015
114,0.260137468576,0.00208258233033,0.0371346510947,0.439594000578,0.261051297188
115,0.0128059145063,0.00386523175985,0.030843520537,0.00297719729133,0.94950813055
116,0.604186594486,0.00126539834309,0.00497357733548,0.123982615769,0.265591830015
117,0.796793222427,0.000548717624042,0.00344739924185,0.120453998446,0.0787566453218
118,0.0172654371709,0.00383745552972,0.216159522533,0.399137109518,0.363600432873
119,0.0767098590732,0.00131796230562,0.0707705765963,0.74083763361,0.110363975167
120,0.54588419199,0.00219032703899,0.0510009117424,0.162184625864,0.238739982247
121,0.851116597652,0.00224416377023,0.00452139694244,0.00987080857158,0.132247015834
122,0.932917654514,0.000994640518911,0.0038886454422,0.00511051388457,0.0570885390043
123,0.968366980553,0.000533408019692,0.00205374276266,0.00781140429899,0.021234408021
124,0.000222534727072,0.0101813795045,0.0308210309595,0.00147696735803,0.957298099995
125,0.00371522316709,0.00950066372752,0.0355038270354,0.0343194194138,0.916960835457
126,0.925398945808,0.00102546031121,0.00200224015862,0.0122442133725,0.0593292042613
127,0.153924316168,0.00528309494257,0.0871510803699,0.0367360897362,0.716905415058
128,0.843264818192,0.00312062748708,0.00549186719581,0.0344425216317,0.113680183887
129,0.970058381557,0.000559999723919,0.00168011861388,0.00892734527588,0.0187741201371
130,0.924039304256,0.000868329778314,0.00331760384142,0.0147373769432,0.0570373944938
131,0.512374579906,0.00174001115374,0.0228218268603,0.358124643564,0.104938931763
132,0.969926953316,0.00104866945185,0.00204941746779,0.00963295251131,0.0173420105129
133,0.771535515785,0.0012222136138,0.00572363240644,0.0102376565337,0.211281001568
134,0.280831605196,0.00244546774775,0.0206546727568,0.401801854372,0.294266372919
135,0.68206512928,0.00269734952599,0.0444841645658,0.127653837204,0.143099531531
136,0.536553382874,0.00136410829145,0.013175027445,0.375995010138,0.0729124248028
137,0.417548120022,0.00433134566993,0.0753501802683,0.180678337812,0.32209199667
138,0.000251968973316,0.00461964262649,0.0268751010299,0.00122788280714,0.967025399208
139,0.444800853729,0.00144183787052,0.0210876632482,0.382837504148,0.149832159281
140,0.147451415658,0.00457694521174,0.0101414183155,0.103986136615,0.733844041824
141,0.591065883636,0.00140344258398,0.00729097053409,0.159305304289,0.240934371948
142,0.0810230448842,0.0157513692975,0.123213000596,0.00288712861948,0.777125418186
143,0.257581144571,0.00155904889107,0.0316617935896,0.446705907583,0.262492060661
144,0.251866817474,0.00138320890255,0.0443179085851,0.426995962858,0.275436103344
145,0.340080350637,0.00165459758136,0.0634541213512,0.3502805233,0.244530409575
146,0.201762288809,0.00112672138494,0.130337119102,0.434134095907,0.232639834285
147,0.298690974712,0.00726124085486,0.120644554496,0.0614703334868,0.511932909489
148,0.256738305092,0.00115247035865,0.0426260195673,0.640648305416,0.058834888041
149,0.00552869075909,0.0056478464976,0.0352146960795,0.00273895659484,0.950869858265
150,0.0357475206256,0.0264610387385,0.135906994343,0.00226061278954,0.799623847008
151,0.226986169815,0.00226836954243,0.044209998101,0.156544700265,0.569990813732
152,0.0218192897737,0.00600340403616,0.328332036734,0.0392824932933,0.604562759399
153,0.523489773273,0.000917321129236,0.00697704404593,0.0944136828184,0.37420219183
154,0.0215383451432,0.00392205966637,0.150731295347,0.163774445653,0.660033881664
155,0.729511857033,0.00188372388948,0.00315571366809,0.0640702024102,0.201378464699
156,0.803849160671,0.00109692697879,0.00440281489864,0.0843802988529,0.106270775199
157,0.212126031518,0.00105224770959,0.0714785978198,0.433738380671,0.281604707241
158,0.00182010920253,0.00517622940242,0.0131913293153,0.00178494595457,0.97802734375
159,0.267107695341,0.00234167603776,0.0446034036577,0.167993873358,0.517953336239
160,0.537888228893,0.0015034704702,0.0186100788414,0.248548269272,0.193449929357
161,0.468149185181,0.00190663780086,0.0198127422482,0.283017247915,0.227114200592
162,0.412136524916,0.001164277317,0.0230499170721,0.200877100229,0.362772166729
163,0.00030104216421,0.135151997209,0.030456231907,0.00244770897552,0.831643044949
164,0.98759996891,0.0003841308353,0.000767479185015,0.00352863688022,0.00771975005046
165,0.287919998169,0.0016989663709,0.0400163345039,0.333690434694,0.336674273014
166,0.86848706007,0.00153069966473,0.00380255002528,0.00888008903712,0.117299608886
167,0.683659911156,0.00104937958531,0.00944966915995,0.165438398719,0.140402659774
168,0.633630216122,0.00161537399981,0.0115202851593,0.200647577643,0.152586489916
169,0.720304250717,0.000787525379565,0.00549827469513,0.194836169481,0.078573808074
170,0.745458185673,0.0011379243806,0.00535252364352,0.0389070287347,0.209144383669
171,0.00943273957819,0.0225209686905,0.239663466811,0.0110607258976,0.71732211113
172,0.501815617085,0.00319843040779,0.0198459886014,0.224203392863,0.250936567783
173,0.297096908092,0.00127612112556,0.095261387527,0.532192289829,0.0741732642055
174,0.219870075583,0.00144105195068,0.109333090484,0.476977229118,0.192378535867
175,0.457575887442,0.00174373341724,0.0284839142114,0.391150712967,0.121045783162
176,0.214140832424,0.0226370375603,0.0795551165938,0.00628745742142,0.677379608154
177,0.236710160971,0.00585477566347,0.0992844626307,0.347022980452,0.311127603054
178,0.682849049568,0.00222659762949,0.0165382642299,0.11542236805,0.182963728905
179,0.628432393074,0.0012732547475,0.0102159194648,0.284889340401,0.0751890912652
180,0.0961118265986,0.00369606609456,0.0392003953457,0.245256379247,0.615735292435
181,0.0017449875595,0.00827570538968,0.021537899971,0.00102861912455,0.96741271019
182,0.630711853504,0.0159518774599,0.0516793653369,0.0121717303991,0.289485186338
183,0.45523661375,0.00235780375078,0.0155208949,0.1626932621,0.364191442728
184,0.0405655987561,0.00330867664889,0.0816925689578,0.194365099072,0.680068016052
185,0.685070574284,0.00338201108389,0.0088164601475,0.233437791467,0.0692931488156
186,0.267409920692,0.0012789707398,0.0151214394718,0.552217781544,0.163971945643
187,0.00166684156284,0.00317975040525,0.0177946295589,0.00247432640754,0.97488451004
188,0.361190348864,0.00197751540691,0.0289454776794,0.269665122032,0.338221549988
189,0.635059654713,0.00154278066475,0.00340661872178,0.0377706736326,0.322220295668
190,0.946817815304,0.000918484001886,0.00126430322416,0.0238137412816,0.0271856319159
191,0.517564296722,0.00112140923738,0.0231901761144,0.393653064966,0.0644710361958
192,0.537818849087,0.00149372243322,0.0137408599257,0.282893359661,0.164053171873
193,0.116376489401,0.00395977403969,0.056256275624,0.110517576337,0.71288985014
194,0.404423415661,0.00117114780005,0.0278235934675,0.209689259529,0.356892555952
195,0.829620540142,0.00103058025707,0.0021063091699,0.0195430926979,0.147699445486
196,0.452075690031,0.00158651964739,0.0114528024569,0.0507812686265,0.484103769064
197,0.655270278454,0.00108022557106,0.0154262678698,0.263293802738,0.0649294406176
198,0.659171402454,0.000939409597777,0.0271178781986,0.237343773246,0.0754275396466
199,0.327816903591,0.00146090623457,0.0346559286118,0.380346238613,0.255719959736
200,0.609055995941,0.000976850977167,0.0109630022198,0.189841851592,0.189162328839
201,0.000248662923696,0.0226402953267,0.0151553787291,0.00181983981747,0.960135817528
202,0.184088543057,0.00185452832375,0.0556137040257,0.1490855515,0.609357655048
203,0.601749718189,0.000875455851201,0.0100828185678,0.316241711378,0.0710502788424
204,0.727441847324,0.00102696195245,0.00664163101465,0.221985086799,0.0429044812918
205,0.0936508029699,0.00709403539076,0.165075331926,0.424634605646,0.309545248747
206,0.268775522709,0.00272074597888,0.0500224493444,0.0958645641804,0.582616686821
207,0.544041335583,0.00093551480677,0.0208274889737,0.295894742012,0.138300910592
208,0.098386079073,0.0138308629394,0.230465650558,0.454662412405,0.202655002475
209,0.352068513632,0.00198940793052,0.0347798578441,0.279288887978,0.331873357296
210,0.490965485573,0.00153136986773,0.0277527682483,0.388410001993,0.0913403406739
211,0.0268389955163,0.0126236490905,0.0581327006221,0.00415643490851,0.898248195648
212,0.215883389115,0.00205199560151,0.0592984519899,0.460945397615,0.261820703745
213,0.604065358639,0.00121332705021,0.0181503947824,0.301078885794,0.0754920765758
214,0.654523193836,0.000862674205564,0.0108131226152,0.243173956871,0.0906270444393
215,0.000966742867604,0.0117397671565,0.0191615503281,0.00267573609017,0.96545624733
216,0.440081894398,0.000935788906645,0.0283235795796,0.463646709919,0.0670119971037
217,0.868471443653,0.00413222797215,0.00622484786436,0.0226635225117,0.0985079556704
218,0.260341227055,0.0019441198092,0.0218259301037,0.0896034091711,0.62628531456
219,0.42214718461,0.00144876085687,0.0238384827971,0.211030721664,0.341534882784
220,0.244015485048,0.0026807077229,0.0632615238428,0.42199626565,0.268045991659
221,0.0224375613034,0.00691206241027,0.158698797226,0.301435709,0.510515868664
222,0.0751652047038,0.0360163263977,0.0521668456495,0.00138649658766,0.835265159607
223,0.0958357900381,0.0570232272148,0.115025192499,0.0104736536741,0.721642136574
224,0.613059461117,0.00102951494046,0.0128540825099,0.280268013477,0.0927889198065
225,0.0368604585528,0.00397690059617,0.247948676348,0.66143488884,0.049779124558
226,0.435119897127,0.00186462281272,0.0291198473424,0.244508981705,0.289386689663
227,0.276617109776,0.0171286445111,0.16221678257,0.00572388945147,0.538313567638
228,0.000366363819921,0.0147467255592,0.023256259039,0.0113365817815,0.950294077396
229,0.588008522987,0.00163903587963,0.0199943464249,0.231388539076,0.158969596028
230,0.0331148803234,0.0343044996262,0.0234422273934,0.00216960185207,0.906968832016
231,0.985291361809,0.000358159770258,0.00117795844562,0.00509420176968,0.00807835999876
232,0.912492573261,0.00167747680098,0.00294044520706,0.0131516391411,0.0697378888726
233,0.00294040679,0.0112411584705,0.0119231482968,0.00407953653485,0.969815790653
234,0.0386405549943,0.00283181364648,0.179267182946,0.402010053396,0.377250343561
235,0.352921098471,0.00116414390504,0.0407716520131,0.55292981863,0.0522132441401
236,0.82976013422,0.00215210346505,0.00665291119367,0.0125715052709,0.148863315582
237,0.478922098875,0.00439117429778,0.0176942273974,0.293805986643,0.205186501145
238,0.0777758285403,0.00398640055209,0.0273508485407,0.0251496080309,0.865737378597
239,0.764548540115,0.000983566395007,0.00520356977358,0.186435952783,0.042828425765
240,0.769703924656,0.00142139545642,0.00486284820363,0.0247869696468,0.199224874377
241,0.901703178883,0.000731688109227,0.0022352298256,0.0461014993489,0.0492283850908
242,0.325716882944,0.00188302388415,0.0289491508156,0.346945405006,0.296505570412
243,0.9763276577,0.000512967002578,0.00228926097043,0.00443978700787,0.0164303388447
244,0.412919253111,0.00237831706181,0.0479214675725,0.174887597561,0.361893355846
245,0.353309810162,0.00171479210258,0.0609108544886,0.261189252138,0.322875261307
246,0.276829987764,0.00211280933581,0.0499025732279,0.471197783947,0.199956789613
247,0.271578252316,0.0020089216996,0.0376913771033,0.0995995625854,0.589121878147
248,0.408087402582,0.00314346817322,0.0299951396883,0.123531617224,0.43524235487
249,0.211374700069,0.00110843405128,0.0484974868596,0.453364908695,0.285654485226
250,0.889541089535,0.00271974946372,0.00729333795607,0.00423514889553,0.0962106660008
251,0.00133343751077,0.0124827902764,0.0361856147647,0.524239957333,0.425758212805
252,0.344274371862,0.00116497522686,0.038924779743,0.490362584591,0.125273302197
253,0.00118800671771,0.0106668388471,0.0286875255406,0.00177205959335,0.957685530186
254,0.210175991058,0.00139960052911,0.146879047155,0.489137470722,0.152407884598
255,0.00141360645648,0.00514656770974,0.0137537531555,0.00134707300458,0.978338956833
256,0.377757161856,0.00247247307561,0.0219133812934,0.283993929625,0.313863009214
257,0.284685909748,0.00156499398872,0.0402658246458,0.38694730401,0.286535978317
258,0.264866650105,0.00176807749085,0.0247523840517,0.0817872434855,0.626825690269
259,0.136860817671,0.00269525568001,0.0440594181418,0.629486322403,0.186898142099
260,0.903470873833,0.00149500870612,0.00440554693341,0.0159570127726,0.0746715664864
261,0.772188663483,0.00136204983573,0.00399012956768,0.0446857139468,0.177773475647
262,0.649865984917,0.00111879676115,0.0447877347469,0.155553802848,0.148673668504
263,0.807452499866,0.000968707317952,0.00490407645702,0.091149918735,0.095524802804
264,0.325257331133,0.00235724984668,0.0316632017493,0.27877676487,0.361945480108
265,0.474551290274,0.00312469317578,0.0136348940432,0.324089497328,0.184599652886
266,0.138417184353,0.00417610630393,0.0941964313388,0.0440519973636,0.719158291817
267,0.0612193718553,0.0089722648263,0.0425539836287,0.0621189326048,0.825135469437
268,0.0187279414386,0.00280364812352,0.101927362382,0.021426871419,0.855114221573
269,0.00150559749454,0.00814737193286,0.035391010344,0.00327381421812,0.951682269573
270,0.837344110012,0.00153898971621,0.00619158241898,0.0476702004671,0.107255093753
271,0.169549867511,0.0244254302233,0.161306321621,0.0250919964164,0.619626402855
272,0.208443418145,0.0264903828502,0.284483551979,0.106351211667,0.37423145771
273,0.0670097023249,0.00597170041874,0.126674726605,0.341509878635,0.458833962679
274,0.228230491281,0.00148969690781,0.0462483353913,0.538860976696,0.185170516372
275,0.477966576815,0.0029063494876,0.081244751811,0.189003586769,0.248878672719
276,0.0040089241229,0.0105043631047,0.103137455881,0.00346948415972,0.878879785538
277,0.000102636768133,0.00212314189412,0.010258583352,0.000699853524566,0.986815750599
278,0.234758317471,0.00366112124175,0.0582490451634,0.139470532537,0.563861012459
279,0.612246751785,0.00265682418831,0.0158446934074,0.116681203246,0.252570539713
280,0.0422576069832,0.0264748260379,0.139256238937,0.0455433018506,0.746468067169
281,0.467519283295,0.0019085338572,0.0184943303466,0.354205965996,0.157871901989
282,0.203225985169,0.0011355971219,0.0420486703515,0.417382597923,0.336207121611
283,0.0367728285491,0.00556086748838,0.0349667333066,0.0327847450972,0.889914870262
284,0.800361394882,0.00201911572367,0.00508385151625,0.0168733354658,0.175662279129
285,0.124864123762,0.00105449871626,0.115621849895,0.584489405155,0.173970118165
286,0.366931319237,0.00221389951184,0.0406694337726,0.2624745965,0.327710747719
287,0.0233485326171,0.0480484478176,0.10409065336,0.00333927036263,0.821173071861
288,0.00196713395417,0.00580565817654,0.0272933300585,0.00100362056401,0.963930249214
289,0.548847436905,0.00161715771537,0.0115797510371,0.217264309525,0.220691353083
290,0.447392135859,0.00225760997273,0.0317002348602,0.323733627796,0.194916367531
291,0.849438965321,0.00123415957205,0.00624892534688,0.0559591390193,0.0871188342571
292,0.978188693523,0.000575967540499,0.00094457459636,0.00757072353736,0.0127200502902
293,0.814592003822,0.00178114220034,0.00406148796901,0.00927801243961,0.170287340879
294,0.0120571991429,0.00400626193732,0.353214561939,0.0362255573273,0.594496369362
295,0.221609786153,0.00120612909086,0.0763333141804,0.647479295731,0.0533714741468
296,0.0447544530034,0.00615936471149,0.0297204554081,0.0404642559588,0.878901422024
297,0.387183010578,0.00185200700071,0.041446711868,0.322837918997,0.246680378914
298,0.0308243390173,0.00361604383215,0.0859024077654,0.266232788563,0.613424420357
299,0.672927856445,0.00135316303931,0.0116537148133,0.184339463711,0.129725843668
300,0.213080272079,0.0045851143077,0.0681247785687,0.170690119267,0.543519675732
301,0.433474957943,0.0017704507336,0.0613678954542,0.423910439014,0.0794762521982
302,0.801257073879,0.00152635772247,0.00520546734333,0.00960247498006,0.182408586144
303,0.968181610107,0.000657605938613,0.00152522302233,0.009307208471,0.0203283950686
304,0.367978453636,0.00168959680013,0.0316456519067,0.247962534428,0.350723743439
305,0.0272931233048,0.00381027976982,0.150933489203,0.180517837405,0.637445271015
306,0.248332798481,0.00110685394611,0.0905320048332,0.622021436691,0.0380069129169
307,0.889048278332,0.00101441657171,0.00474246777594,0.0332805067301,0.0719143375754
308,0.192446216941,0.00254425220191,0.0454169474542,0.130840629339,0.628751933575
309,0.898512303829,0.000438479270088,0.00175886845682,0.0606895498931,0.0386007763445
310,0.00165621610358,0.0282726306468,0.0288072768599,0.00143733259756,0.9398265481
311,0.204493492842,0.00154015049338,0.109601378441,0.151055917144,0.533309042454
312,0.870581746101,0.00141074857675,0.0037807635963,0.0087678655982,0.115458883345
313,0.0809412300587,0.00623156456277,0.0906665027142,0.0140117639676,0.808148980141
314,0.280541837215,0.00107560411561,0.0377305857837,0.423670202494,0.256981819868
315,0.000419960677391,0.00910667609423,0.0379356555641,0.00527975149453,0.947257995605
316,0.590776264668,0.000811414152849,0.0148961404338,0.311924576759,0.081591591239
317,0.401821047068,0.00118143216241,0.0235006455332,0.527157247066,0.0463395826519
318,0.614021718502,0.00089917058358,0.00757006416097,0.299265384674,0.0782436430454
319,0.00159075553529,0.00243477080949,0.0152543177828,0.00179784616921,0.978922247887
320,0.50585848093,0.00172537949402,0.0263216439635,0.372037649155,0.0940568372607
321,0.310403883457,0.00236739357933,0.0509145148098,0.177957713604,0.458356499672
322,0.000203019561013,0.00275046029128,0.0232093241066,0.00120801571757,0.972629249096
323,0.000161132702488,0.00808331090957,0.027795990929,0.00151956675109,0.962440013885
324,0.762458622456,0.00385323259979,0.0118779353797,0.00853251293302,0.213277727365
325,0.852312266827,0.0012012119405,0.00317393639125,0.0189446508884,0.124367974699
326,0.945894837379,0.00136842078064,0.00299654621631,0.0129345525056,0.0368055924773
327,0.775171160698,0.00156813778449,0.00325384177268,0.0430113784969,0.176995441318
328,0.299859374762,0.00168986793142,0.0375778786838,0.41240182519,0.248471036553
329,0.719318389893,0.000880537903868,0.00582917407155,0.140933170915,0.133038789034
330,0.0549117438495,0.00743716955185,0.0826750099659,0.239759549499,0.615216553211
331,0.168912157416,0.00404032552615,0.105296194553,0.513737678528,0.208013653755
332,0.0121184894815,0.00521102081984,0.0315223149955,0.00211032782681,0.949037849903
333,0.960992693901,0.000913336058147,0.00242995284498,0.0116837909445,0.0239802021533
334,0.718331933022,0.000966437801253,0.00435212766752,0.0305150114,0.245834439993
335,0.0512519702315,0.0246154721826,0.0662218928337,0.0577375404537,0.800173163414
336,0.879741430283,0.000943383318372,0.00434499233961,0.0107174022123,0.104252815247
337,0.0148494765162,0.00728309620172,0.549298405647,0.040694989264,0.387874037027
338,0.327299296856,0.00149349041749,0.0171738862991,0.348774462938,0.305258840322
339,0.109674565494,0.00873044505715,0.0860768184066,0.427125751972,0.368392378092
340,0.384292930365,0.00160677556414,0.121229752898,0.377267479897,0.11560305208
341,0.43333876133,0.0028812866658,0.038150049746,0.164893209934,0.36073666811
342,0.724503815174,0.00161068094894,0.00899184774607,0.0311279222369,0.233765766025
343,0.0205334927887,0.0047873952426,0.163528576493,0.343259006739,0.467891573906
344,0.761231839657,0.000556247774512,0.00345530337654,0.141734063625,0.0930225923657
345,0.674492657185,0.0011458338704,0.0196043010801,0.105811528862,0.198945641518
346,0.385501235723,0.0018500960432,0.0306869950145,0.302189856768,0.27977180481
347,0.360677868128,0.00121448689606,0.0323829203844,0.404984414577,0.200740352273
348,0.038079675287,0.0274864863604,0.15084259212,0.00242381705903,0.781167447567
349,0.112173721194,0.00220260559581,0.158615782857,0.529107570648,0.197900369763
350,0.40606585145,0.0172370225191,0.199647322297,0.154666945338,0.222382873297
351,0.753480315208,0.000755523040425,0.00549786817282,0.0993537530303,0.140912503004
